id|longitude|latitude|tipogeo|uf|municipio|cod_ibge|nome|endereco|cep|ddd1|telefone1|ddd2|telefone2|nome_resp|email|email1|email2|instituicao|infos
154|-38.508203|-13.007961|0|BA|Salvador|2927408|Sala Verde - Centro de Vivências Ambientais|Rua Macapá n°128 - Ondina|40170-150|71|4009-3666|71|4009-3679|Rita Szczepanik / Maria Goretti Silva de Souza Almeida|goretti@isba.com.br, salaverde@isba.com.br| | |Associação Brasileira de Educação Familiar e Social (ISBA)|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
155|-38.512382|-12.970382|0|BA|Salvador|2927408|Sala Verde - Biblioteca Paulo Freire|Rua Santa Clara do Desterro, n° 39 – Bairro de Nazaré|40050-001|71|3243-9666|71|3243-9666|Maria Hélia Guerra|fundal@uol.com.br| | |Associação dos Professores, Alunos e Funcionários da ETEBA|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
156|-38.46206|-12.998652|0|BA|Salvador|2927408|Sala Verde|Av. ACM, nº 357 - Itaigara|40280-000| | | | |Diego Ravi|blackrai2@hotmail.com| | |Governo do Estado da Bahia – Instituto de Gestão das Águas e Clima|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
157|-38.514928|-13.003816|0|BA|Salvador|2927408|Sala Verde - Avante|Rua Nova do Calabar s/n - Calabar|40155-120|71|3332-3344|71|9977-8531|Arthur Guimarães Sampaio/Maria Thereza Marcilio|salaverde@avante.org.br| | |Avante Educação e Mobilização Social|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
158|-38.511191|-12.973459|0|BA|Salvador|2927408|Sala Verde - BOA – Biblioteca Onda Azul|Ladeira da Misericórdia, 7 – Praça da Sé|40020-330|71|3321-3122|71|3322-0727|Armando Ferreira de Almeida Júnior/ Neusa Cruz|salvador@ondazul.org.br, biblioteca.ssa@ondazul.org.br| | |Fundação Ondazul|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
159|-38.450356|-12.987115|0|BA|Salvador|2927408|Sala Verde - Feira Verde|Av. Professor Magalhães Neto , n. 1520 – térreo e 1o andar  - Pituba|41810-012|71|3402-2863|71|3402-2806|Mário Sérgio de Oliveira / Sandra Denise Pereira|mario.baptista@caixa.gov.br, gidursa@caixa.gov.br, sandra.pereira@caixa.gov.br| | |Caixa Econômica Federal – Gerência de Apoio ao Desenvolvimento Urbano|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
160|-38.401222|-12.93768|0|BA|Salvador|2927408|Sala Verde - Chico Mendes|Av. Luiz Viana Filho, 8812 (Av. Paralela) – Coordenação de Engenharia Ambiental|41820-785|71|3281-8046|71|3281-8019|Roberto Merhy / Rosemary Lacerda Ramos|salaverde.ssa@ftc.br, paraujo.ssa@ftc.br, psrarauj@yahoo.com| | |Faculdade de Tecnologia e Ciências|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
161|-38.500181|-13.001382|0|BA|Salvador|2927408|Sala Verde - Via Verde|Rua Henriqueta Catarino , nº 123 - Federação|40230-101|71|3247-0068|71|3245-3089|Nádia Ruth de Seixas Brito/ Ruy C. C. Silva|viaverde@viamagia.org.br| | |Instituto Cultural Casa da Magia|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
162|-38.435827|-12.925347|0|BA|Salvador|2927408|Sala Verde da SMA|Rua Djalma Sanches, s/n -  São Marcos|41253-330|71|3312-6714|71|3312-3313|Juliano Matos/ Maria de Fátima Falcão Nascimento/ Margareth Falcão(NOVA COORDENADORA)|salaverde@salvador.ba.gov.br| | |Superintendência do Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
163|-38.417787|-12.943445|0|BA|Salvador|2927408|Sala Verde - PREAM|Av. Pinto de Aguiar, n. 2589 – Pituaçu – Patamares|41740-090|71|3206-7857|71|3363-2017|José Carlos Almeida da Silva/ Lygia Paraguassu Batista|preamucsal@hotmail. Com| | |Universidade Católica de Salvador|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
164|-38.507198|-12.998792|0|BA|Salvador|2927408|Sala Verde - Ciência, Arte e Magia|Av. Barão de Geremoabo, s/n, Campus Universitário de Ondina|40170-280|71|3283-6564|71|3283-6511|Naomar Monteiro de Almeida Filho/ Rejâne Maria Lira da Silva|lap-zoo@ufba.br| | |Universidade Federal da Bahia - Departamento de Zoologia, Instituto de Biologia/UFBA|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
165|-40.837369|-14.849296|0|BA|Vitória da Conquista|2933307|Sala Verde - Módulo de Educação Ambiental da Secretaria de Meio Ambiente|Rua Andrades, n°231 - Centro – Parque Municipal da Serra do Peri Peri|45000-615|77|3422-8146|77|8802-0783|Guilherme Menezes/ Ludmila Dias de Araújo Lima|ludmiladias.araujo@gmail.com, atlas.semma@yahoo.com.br| | |Prefeitura Municipal de Vitória da Conquista|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
166|-37.76909|-4.562734|0|CE|Aracati|2301109|Sala Verde - Livro Livre|Praia Do Estevão s/n- Canoa Quebrada|62800-000|88|3421-7074|88|3421-7074|Jayme Augusto Paniza Sanches/ Tercio Vellardi|recicrianca@recicrianca.org.br| | |Associação Amigos do Recicriança|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
167|-40.17409|-3.053996|0|CE|Bela Cruz|2302305|Sala Verde -Raimundo Magalhães Rocha (Doca Rocha)|Rua 19 de Novembro – Córrego Grande|62570-000|88|3663-1240|88|3663-1150|Pedro Rogério Morais / José Flávio Jovino Sobrinho|salaverdebelac@hotmail.com| | |Prefeitura Municipal de Bela Cruz|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
168|-40.376257|-7.078328|0|CE|Campos Sales|2302701|Sala Verde - Lindalva Lima Martins|Rua Julio Noroes  (Travessa sul -440)| 63150-000|88|3533-1666|88|990-24359|Paulo Ney Martins/Maria Magnólia de Oliveira Lima|cssales@yahoo.com.br| | |Prefeitura Municipal de Campos Sales|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
169|-38.529434|-3.744195|0|CE|Fortaleza|2304400|Sala Verde -Dr. Jorge Neves|Rua Jaime Benévolo, 1400 – Bairro de Fátima|60050-081|85|3488-7474|85|3488-7430|Romeu de Arruda Coelho|semave@semace.ce.gov.br, salaverde@semace.ce.gov.br| | |SEMACE -Superintendência Estadual do Meio Ambiente – CODAM|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
170|-38.539429|-3.741296|0|CE|Fortaleza|2304400|Sala Verde - Água Viva|Avenida da Universidade, n. 2853 – Benfica|60020-181|85|4008-9855|85|4008-9864|René Barreira / Antônio Meireles|salaverdeaguaviva@yahoo.com.br| | |Universidade Federal do Ceará|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
171|-38.514772|-3.734489|0|CE|Fortaleza|2304400|Sala Verde - Cores do Mundo|Rua Antônio Augusto, 1571.|60110-371|85|3452-6911|85|3253-3911|Luizianne de Oliveira Lins/Cláudio Alberto Barbosa Bezerra|salaverdefor@semam.fortaleza.ce.gov.br| | |Secretaria de Meio Ambiente e Controle Urbano - SEMAM|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
172|-38.626051|-3.878206|0|CE|Maracanaú|2307650|Sala Verde - Estação Maracanaú|Av. II, nº 150 – Conjunto Jereissati I - Centro Administrativo.|61905-430| | | | |Edvaldo Vieira| | | |Secretaria de Meio Ambiente de Maracanaú – Setor de Educação Ambiental|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
173|-40.365201|-3.678936|0|CE|Sobral|2312908|Sala Verde - Centro de Informações Sócioambientais|Rua Juca Parente, 2555 – Bairro do Junco|62030-520|88|3614-1033|88|3614-9030|Fernando Cela Pinto /Ana Paula Feijão de Carvalho|fernandocela@bol.com.br, salaverdesobral@yahoo.com.br| | |IBAMA – CE – Escritório Regional de Sobral|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
174|-40.305642|-5.998594|0|CE|Tauá|2313302|Sala Verde - Pesquisador Joaquim de Castro Feitosa|Praça Duque de Caxias s/n – Alto da Aldeia.|63660-000|88|3437-2115|88|3437-2115|Maria Dolores Feitosa / Jorge de Moura| fundacaobernadofeitosa@yahoo.com.br| | |Fundação Bernardo Feitosa|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
175|-47.501892|-4.953938|0|MA|Açailândia|2100055|Sala Verde - Centro de Educação Ambiental - Sala Verde Açailândia|Rua São Raimundo , n. 275 , Centro.|65930-000|99|3538-5870|99|3538-5892|Ildemar Gonçalves dos Santos/ Raifran Abidimar de Castro|salaverde.acailandia@yahoo.com.br, raifrandicastro@yahoo.com.br| | |Prefeitura Municipal de Açaílândia|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
176|-44.0725|-6.599862|0|MA|Pastos Bons|2108009|Sala Verde|Rua Siqueira Campos, 204.|65870-000|98|3256-8521|98|9114-2720|Diana de Jesus Barros Mochel|ecobio@ecobio.bio.br, dia_barros@hotmail.com| | |ECOBIO – Organização Social para a Sustentabilidade da Vida|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
177|-34.881713|-7.133232|0|PB|João Pessoa|2507507|Sala Verde - Espaço Ler e Aprender com o Meio Ambiente|Avenida João da Mata, s/n – Bloco II – 3º andar – Centro Administrativo – Jaguaribe|58015-020|83|3356-9001|83|3218-4424|Francisco de Assis Quintans/ Delma do Socorro Aquino|delmacompet@gmail.com, artezaribeira@uol.com.br| | |Secretaria de Estado do Desenvolvimento Econômico do Estado da Paraíba|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
178|-34.884329|-7.121892|0|PB|João Pessoa|2507507|Sala Verde - Professor Lauro Pires Xavier|Av. Dom Pedro II, s/n – Mata do Buraquinho – Torre|58013-420|83|3218-7880|83|3218-7883|José Ernesto Souto / Pedro Fernandes Leite Marcia aquino|maquino_jb@yahoo.com.br| | |Jardim Botânico de João Pessoa – Núcleo de Educação Ambiental|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
179|-34.874487|-7.11592|0|PB|João Pessoa|2507507|Sala Verde|Parque Zoobotânico Arruda Câmara ( BICA) - Escola do Meio Ambiente Walfredo Guedes Pereira - Tambiá|58053-000|83|3218-9841|83|3218-9209|Antônio Augusto de Almeida/ Neuza Barbosa de Lima|goliveira@joaopessoa.pb.gov.br| | |Secretaria de Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
180|-35.450834|-8.37459|0|PE|Amaraji|2600906|Sala Verde|Rua 23 de Julho , 44 Cetro|55515-000| | | | | Antonio Souza - Eng. Agrônomo| | | |FUSAMA- Fundação de Proteção à Saúde e Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
181|-35.032871|-8.282558|0|PE|Cabo de Santo Agostinho|2602902|Sala Verde - Centro Experimental de Educação Ambiental|Av. Historiador Pereira da Costa , n. 50,  Sala C -  Centro|54510-360|81|3521-3383|81|8887-9179|Maria José Pereira da Silva/André Paulo de Barros|rede@redeambiental.org, andrepaulobiologo@hotmail.com| | |Rede de Defesa Ambiental do Cabo de Santo Agostinho|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
182|-35.973153|-8.28474|0|PE|Caruaru|2604106|Sala Verde - Espaço Natureza| Praça Teotônio Vilela, s/n - Centro|55004-901|81|3701-1549|81|3721-3640|Antônio Geraldo Rodrigues da Silva/Célia Siqueira|agenda21caruaru@bol.com.br| | |Prefeitura Municipal de Caruaru|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
183|-35.064331|-8.400116|0|PE|Ipojuca|2607208|Sala Verde - Manguezal|Engenho Salgado, s/n - Distrito de Nossa Senhora do Ó|55592-000|81|3527-9821|81|3527-9810|Jorge Perez Queiroz/Joel de A. Queiroz Filho / Gustavo Perez Queiroz|florestal@usinasalgado.com.br| | | Usina Salgado S/A|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
184|-35.231232|-7.742321|0|PE|Nazaré da Mata|2609501|Sala Verde - CEAM- Centro de Educação Ambiental Municipal|Rua Bom Jesus, s/n.|55800-000|81|3633-3532|81|3633-3532|Egrinaldo Floriano Coutinho /Aderito Hilton do Nascimento/ Alciene Wright/ Ilvanere Leite|salaverdenazaredamata@bol.com.br, alcienewright@hotmail.com| | |Prefeitura Municipal de Nazaré da Mata|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
185|-34.855279|-8.00937|0|PE|Olinda|2609600|Sala Verde - Marin dos Caetés|Estrada do Bonsucesso, n° 306 - Bonsucesso|53240-150|81|3429-3588|81|3429-3588|Luciana Barbosa de Oliveira Santos/ Cleide de Amorim Leite|dma@seplama.olinda.pe.gov.br| | |Prefeitura Municipal de Olinda - Secretaria de Planejamento Urbano, Transportes e Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
186|-36.685131|-8.362012|0|PE|Pesqueira|2610905|Sala Verde - Natureza Viva|Av. Pio XII,  s/n – Centro.|55200-000|87|3835-3720|87|3835-8721|Cleide Maria de Souza Oliveira/ Maria José Mendes Gomes do souza|educacao@pesqueira.com.br, salaverdepesqueira@hotmail.com| | |Prefeitura Municipal de Pesqueira – Secretaria de Educação, Cultura e Esportes|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
187|-34.89483|-8.065327|0|PE|Recife|2611606|Sala Verde - Josué de Castro|Rua Frei Matias Tévis, s/n - Ilha do Leite|50070-410|81|3232-5968|81|3232-8959|Edna Teotônia dos Santos/ Luciana Maria da Silva|daecseel@gmail.com| | |Secretaria de Educação Esporte e Lazer - Recife|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
188|-35.103898|-8.748447|0|PE|Tamandaré|2614857|Sala Verde - Biodiversidade|Av. José Bezerra Sobrinho, 1099 – Lot. Alvorada|52060-460| | | | |Tito Lívio de Barros e Souza/ Iara Braga Sommer| | | |CPRH-Agência Estadual de Meio Ambiente e Recursos Hídricos|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
189|-43.018498|-6.772787|0|PI|Floriano|2203909|Sala Verde - Floriano|Rua Assad Kalume, 986.|64800-000|89|3515-1107|89|3515-1107|Joel Rodrigues da Sillva/Mauricio Bezerra|salaverde@floriano.pi.gov.br| | |Prefeitura Municipal de Floriano|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
190|-41.659063|-2.896363|0|PI|Luis Correia|2205706|Sala Verde - Vereador José Cristiano Neto|Rua Jonas Correia , 240, sala 01 – Centro|64220-000|86|3367-1496|86|8814-6095|Ceza Augusto/ Antônio Holanda e Silva|apaelc@ittnet.com.br| | |Movimento S.O.S Natureza de Luiz Correia|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
191|-41.591379|-6.88058|0|PI|Santana do Piauí|2209351|Sala Verde - Espaço e Vivência|Rua 21 de Abril, s/n  - Centro|64615-000|89|3443-1112|89|3443-1112|Vandenilson Dias Borges/Ana Meire Rodrigues Leal|bibliotecanh@hotmail.com| | |Prefeitura Municipal de Santana do Piauí|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
192|-42.616835|-5.562963|0|PI|Monsenhor Gil|2206407|Sala Verde - Construindo Caminhos|Av. Joel Mendes , 576 - Centro|64450-000|86|3258-1166|86|3258-1166|José Medeiros de Noronha Pessoa / Antônia Maria Sobrinho| | | |Prefeitura Municipal de Monsenhor Gil|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
193|-42.80884|-5.080972|0|PI|Teresina|2211001|Sala Verde - GIDUR/TE|Avenida Campos Sales, 815 -Centro|64000-300,|86|3215-8900|86|3215-8911|Maria do Socorro Teixeira Mello Sales / Iêda Maria Sousa da Rocha|elza.carvalho@caixa.gov.br, gidurte01@caixa.gov.br| | |Caixa Econômica Federal – Gerência de Apoio ao Desenvolvimento Urbano|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
194|-42.794501|-5.080868|0|PI|Teresina|2211001|Sala Verde|Av. Raul Lopes , 100 - Parque Potycabana|64046-902|86|3216-2061|86|3216-2032|Dalton Melo Macambira/ Sheyvan Xavier Lima|salaverde_pi@yahoo.com.br, mamarimoura@ig.com.br| | |Secretaria de Meio Ambiente e Recursos Naturais|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
195|-38.009785|-6.40426|0|RN|Alexandria|2400505|Sala Verde - Barriguda|Rua Rafael Fernandes, s/n , Estação da Cultura - Bairro Estação|59965-000|84|3381-2264|84|3381-2264|Alberto M. P. Figueiredo/ Maria Rejane de Souza|pmalexandria@uol.com.br| | |Prefeitura Municipal de Alexandria|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
196|-37.344246|-5.191582|0|RN|Mossoró|2408003|Sala Verde - Meio Ambiente por Inteiro|Av. Alberto Maranhão, s/n – Escola do Peti – Santo Antônio|59618-180|84|3315-4943|84|3315-4783|Maria de Fátima Rosado Nogueira / José Mairton Figueiredo de França|gga@perfeiturademossoro.com.br| | |Prefeitura Municipal de Mossoró|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
197|-35.225657|-5.803047|0|RN|Natal|2408102|Sala Verde - Chico Mendes|Av. Cel. Estevam, s/n.|59052-205|84|3232-4868|84|3232-9316|Urbano Medeiros Lima / Loiane Tamara dos Santos Alves|loiane.alves@natal.rn.gov.br, salachicomendes@yahoo.com.br| | |Agência Reguladora de Serviços de Saneamento Básico do Município de Natal - ARSBAN|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
198|-35.210953|-5.794479|0|RN|Natal|2408102|Sala Verde - Aprendendo a Preservar|Rua Promotor Manoel Alves Pessoa Neto, 97|59065-555|84|3232-9350|84|3232-9350|José Alves da Silva/ Silomar do Carmo Bedenaski| salaverde_caopma@yahoo.com.br| | |Ministério Público do Rio Grande do Norte – Procuradoria Geral de Justiça- CAOP- MA|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
199|-35.198635|-5.776174|0|RN|Natal|2408102|Sala Verde - Natal|Rua General Glicério, 246 – Ribeira|59012-100|84|3215-3162|84|3215-3162|Carlos Eduardo Nunes Alves/Josivan Cardoso Moreno|salaverde_ufrn@yahoo.com.br| | |Secretaria Municipal de Meio Ambiente e Urbanismo - SEMURB|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
200|-35.210129|-5.841902|0|RN|Natal|2408102|Sala Verde da UFRN|Av. Senador Salgado Filho s/n - Campus Universitário Lagoa Nova - Diretoria de Meio Ambiente - Superintendência de nfra-Estrutura da UFRN|59072-970|84|3215-3162|84|3215-3162|José Ivonildo do Rêgo/ Marjorie da Fonseca e Silva Medeiros|salaverde_ufrn@yahoo.com.br| | |Universidade Federal do Rio Grande do Norte|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
201|-38.209222|-6.10249|0|RN|Pau dos Ferros|2409407|Sala Verde - Verde que te quero Verde|Rua Hipólito Cassiano, 4960 - São Judas Tadeu|59000-900|84|3351-3887|84|3351-4474|Suzana Marília Leal/ Emanuel Ferreira|suzanamarilia@bol.com.br, cepeam@uern.com.br, cepeam@bridanet.com.br| | |CEPEAM – Centro de Estudos e Pesquisas de Educação Marília|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
202|-36.839433|-10.230052|0|SE|Propriá|2805703|Sala Verde - Velho Chico,|Rua Rotary, n. 330 - Centro|49900-000|79|3322-1112|79|8802-0074|Carlos Roberto Britto Aragão/ José Waldson Costa de Andrade|sociedadesemear@infonet.com.br| | |Sociedade de Estudos Múltiplos, Ecológica e de Artes|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
203|-37.102623|-10.925664|0|SE|São Cristóvão|2806701|Sala Verde da Universidade Federal de Sergipe|Av. Marechal Rondon, s/n - Cidade Universitária Prof. José Aloísio de Campos - Pró-Reitoria de Extensão e Assuntos Comunitários|49100-100| | | | |Josué Modesto dos Passos Sobrinho/Maria Inês Oliveira Araújo|salaverde@ufs.br/inez@ufs.br| | |Universidade Federal de Sergipe|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
204|-41.533864|-20.763259|0|ES|Alegre|3200201|Sala Verde - Caparaó|Fazenda Caixa D'agua – Distrito de River, Caixa postal 47|29500-000|28|3552-8131|28|3552-8234|Edson Fosse Filho / Marcos Antônio Sattler|jbpavesi@ig.com.br, eafa.salaverde@terra.com.br| | |Escola Agrotécnica Federal de Alegre|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
